id	bug_id	summary	description	report_time	report_timestamp	status	commit	commit_timestamp	files	
240	42181	Bug 42181 ArrayIndexOutOfBoundsException in parseChunkHeader	"Apr 22, 2007 11:53:32 AM org.apache.coyote.http11.Http11Processor process SEVERE: Error finishing request java.lang.ArrayIndexOutOfBoundsException: -28 at org.apache.coyote.http11.filters.ChunkedInputFilter.parseChunkHeader(ChunkedInputFilter.java:256) at org.apache.coyote.http11.filters.ChunkedInputFilter.doRead(ChunkedInputFilter.java:129) at org.apache.coyote.http11.filters.ChunkedInputFilter.end(ChunkedInputFilter.java:179) at org.apache.coyote.http11.InternalInputBuffer.endRequest(InternalInputBuffer.java:368) at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:894) at org.apache.coyote.http11.Http11BaseProtocol$Http11ConnectionHandler.processConnection(Http11BaseProtocol.java:664) at org.apache.tomcat.util.net.PoolTcpEndpoint.processSocket(PoolTcpEndpoint.java:527) at org.apache.tomcat.util.net.LeaderFollowerWorkerThread.runIt(LeaderFollowerWorkerThread.java:80) at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:684) at java.lang.Thread.run(Thread.java:595)"	2007-04-21 22:48:21	1177210000	resolved fixed	cd05aa1	1346110000	java/org/apache/coyote/http11/filters/ChunkedInputFilter.java java/org/apache/tomcat/util/buf/HexUtils.java test/org/apache/tomcat/util/buf/TestHexUtils.java	3:java/org/apache/coyote/http11/filters/ChunkedInputFilter.java 642:java/org/apache/tomcat/util/buf/HexUtils.java
241	53783	Bug 53783 Static resources and jsp files under WEB-INF/lib/*.jar!/META-INF/resources are not found		2012-08-27 13:32:16	1346090000	resolved fixed	6b934d8	1346090000	java/org/apache/catalina/startup/ContextConfig.java	1:java/org/apache/catalina/startup/ContextConfig.java
242	53758	Bug 53758 Dynamic Filter Registration mapping logic inverted	"In the class org.apache.catalina.core.ApplicationFilterRegistration, the methods addMappingForServletNames and addMappingForUrlPatterns have inverted logic on how to register the filter to the context. If the parameter isMatchAfter is passed as true, the filter is placed in the context using the addFilterMapBefore method. if (isMatchAfter) { context.addFilterMapBefore(filterMap); } else { context.addFilterMap(filterMap); } The logic should ultimate be (in both methods): if (!isMatchAfter) { context.addFilterMapBefore(filterMap); } else { context.addFilterMap(filterMap); } or if (isMatchAfter) { context.addFilterMap(filterMap); } else { context.addFilterMapBefore(filterMap); } svn rev on trunk is 1375614"	2012-08-21 19:59:03	1345590000	resolved fixed	8f169e4	1346020000	java/org/apache/catalina/core/ApplicationFilterRegistration.java	2:java/org/apache/catalina/core/ApplicationFilterRegistration.java
243	53725	Bug 53725 Some GZipped responses result in java.io.IOException: Corrupt GZIP trailer during gunzip.		2012-08-15 18:28:36	1345070000	resolved fixed	3dff241	1345930000	java/org/apache/coyote/http11/filters/FlushableGZIPOutputStream.java	17:java/org/apache/coyote/http11/filters/FlushableGZIPOutputStream.java
244	53714	Bug 53714 misleading log output when jarsToSkip cointains web-fragments	I have a jar which contains a web-fragment and no TLDs. When starting the server I get the Message: org.apache.jasper.compiler.TldLocationsCache tldScanJar INFO: At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time. so far so good. When adding it to the tomcat.util.scan.DefaultJarScanner.jarsToSkip property the web-fragment won't be scanned either. The log message should only be printed when no TLDs and web-fragments could be found in the jar.	2012-08-14 09:13:38	1344950000	resolved fixed	15e8d8e	1345840000	java/org/apache/catalina/startup/Constants.java java/org/apache/catalina/startup/ContextConfig.java java/org/apache/catalina/startup/TldConfig.java java/org/apache/jasper/Constants.java java/org/apache/jasper/compiler/TldLocationsCache.java	1:java/org/apache/catalina/startup/ContextConfig.java 3:java/org/apache/jasper/compiler/TldLocationsCache.java 4:java/org/apache/catalina/startup/TldConfig.java 218:java/org/apache/jasper/Constants.java 293:java/org/apache/catalina/startup/Constants.java
245	53697	Bug 53697 java.lang.NullPointerException at org.apache.coyote.http11.Http11AprProcessor.actionInternal(Http11AprProcessor.java:277)	"I hit tomcat with ~20 different urls in ~2 seconds, test some functionality, wait ~3 minutes, then do it again and I always get this exception and then I get (intermitent) connection interrupted messages in the browser. Here's the full trace: Aug 10, 2012 6:33:14 PM org.apache.catalina.connector.CoyoteAdapter event SEVERE: null Aug 10, 2012 6:33:14 PM org.apache.catalina.connector.CoyoteAdapter event java.lang.NullPointerException at org.apache.coyote.http11.Http11AprProcessor.actionInternal(Http11AprProcessor.java:277) at org.apache.coyote.http11.AbstractHttp11Processor.action(AbstractHttp11Processor.java:846) at org.apache.coyote.Response.action(Response.java:172) at org.apache.catalina.connector.CoyoteAdapter.event(CoyoteAdapter.java:229) at org.apache.coyote.http11.Http11AprProcessor.event(Http11AprProcessor.java:133) at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:581) at org.apache.tomcat.util.net.AprEndpoint$SocketProcessor.run(AprEndpoint.java:1770) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603) at java.lang.Thread.run(Thread.java:722) Aug 10, 2012 6:33:14 PM org.apache.coyote.http11.Http11AprProcessor event SEVERE: Error processing request java.lang.NullPointerException at org.apache.coyote.http11.Http11AprProcessor.actionInternal(Http11AprProcessor.java:277) at org.apache.coyote.http11.AbstractHttp11Processor.action(AbstractHttp11Processor.java:846) at org.apache.coyote.Request.action(Request.java:346) at org.apache.catalina.connector.Request.getRemoteAddr(Request.java:1281) at org.apache.catalina.connector.Request.getRemoteHost(Request.java:1296) at org.apache.catalina.valves.AccessLogValve$HostElement.addElement(AccessLogValve.java:1327) at org.apache.catalina.valves.AccessLogValve.log(AccessLogValve.java:953) at org.apache.catalina.core.AccessLogAdapter.log(AccessLogAdapter.java:51) at org.apache.catalina.core.ContainerBase.logAccess(ContainerBase.java:1263) at org.apache.catalina.core.ContainerBase.logAccess(ContainerBase.java:1270) at org.apache.catalina.connector.CoyoteAdapter.event(CoyoteAdapter.java:250) at org.apache.coyote.http11.Http11AprProcessor.event(Http11AprProcessor.java:133) at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:581) at org.apache.tomcat.util.net.AprEndpoint$SocketProcessor.run(AprEndpoint.java:1770) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603) at java.lang.Thread.run(Thread.java:722) Additional information: - hp Proliant DL360 with two 3ghz processors - CentOS 6.3 - One app runs websockets under bleading edge Atmosphere and Grails - the 20 urls come from chrome and firefox, simulatneously"	2012-08-11 08:33:54	1344690000	resolved fixed	6c13431	1345070000	java/org/apache/coyote/http11/AbstractHttp11Processor.java java/org/apache/coyote/http11/Http11NioProcessor.java	3:java/org/apache/coyote/http11/AbstractHttp11Processor.java 14:java/org/apache/coyote/http11/Http11NioProcessor.java
246	53702	Bug 53702 Only the last url-pattern from jsp-property-group is processed		2012-08-12 14:54:17	1344800000	resolved fixed	e38a097	1345060000	java/org/apache/catalina/core/ApplicationJspPropertyGroupDescriptor.java java/org/apache/catalina/deploy/JspPropertyGroup.java java/org/apache/catalina/deploy/WebXml.java java/org/apache/catalina/startup/WebRuleSet.java	1:java/org/apache/catalina/deploy/JspPropertyGroup.java 2:java/org/apache/catalina/core/ApplicationJspPropertyGroupDescriptor.java 3:java/org/apache/catalina/deploy/WebXml.java 53:java/org/apache/catalina/startup/WebRuleSet.java
247	53654	Bug 53654 JSP file is always recompiled for using file based TLD URL	"Now, in Jasper codes, it only supports jar URL and relative URL, that may be enough for common web applications. While, it is possible that the third-party uses other protocol URL, like file: protocol based URL. So, the JSP files will be always recompiled for each access for the target page. The codes are located in Compiler.isOutDated() method. Is it possible to provide more generic handlering for the URL ?"	2012-08-05 14:47:43	1344190000	resolved fixed	1efc23d	1345050000	java/org/apache/jasper/compiler/Compiler.java	1:java/org/apache/jasper/compiler/Compiler.java
248	53624	Bug 53624 sendRedirect doesn't work after a dispatch through the AsyncContext		2012-07-30 19:07:39	1343690000	resolved fixed	e37b01e	1344980000	java/org/apache/catalina/core/ApplicationDispatcher.java	75:java/org/apache/catalina/core/ApplicationDispatcher.java
249	53701	Bug 53701 Javadoc fixes		2012-08-12 12:25:04	1344790000	resolved fixed	2a3b42d	1344970000	java/javax/servlet/ServletInputStream.java java/javax/servlet/ServletOutputStream.java java/javax/servlet/jsp/JspException.java java/org/apache/catalina/Executor.java java/org/apache/catalina/Manager.java java/org/apache/catalina/tribes/ErrorHandler.java java/org/apache/naming/SelectorContext.java java/org/apache/tomcat/util/http/fileupload/FileItem.java webapps/examples/WEB-INF/classes/compressionFilters/CompressionResponseStream.java	226:webapps/examples/WEB-INF/classes/compressionFilters/CompressionResponseStream.java 406:java/javax/servlet/jsp/JspException.java 631:java/org/apache/tomcat/util/http/fileupload/FileItem.java 644:java/org/apache/naming/SelectorContext.java 656:java/org/apache/catalina/Manager.java
250	53700	Bug 53700 InternalNioOutputBuffer unused (debug?) code	"The class InternalNioOutputBuffer includes the field: int total = 0; This is currently defined at line 227, which is between the Javadoc and method body to which the Javadoc applies, i.e. private synchronized int writeToSocket. This invalidates the method Javadoc. The field is used to keep a running total of bytes written by the method; however the field is not actually referenced - the System.out.println statement is commented out. The field and associated code shcould probably be deleted. If the field is to be kept, it should be private, and it should probably be changed to long, and of course should be moved so it does not invalidate the method Javadoc."	2012-08-12 11:17:07	1344780000	resolved fixed	a2ca744	1344970000	java/org/apache/coyote/http11/InternalNioOutputBuffer.java	1:java/org/apache/coyote/http11/InternalNioOutputBuffer.java
251	53574	"Bug 53574 metadata-complete=""true"" and servlet defined as jsp not working"	"We have a servlet defined as <servlet> <servlet-name>VersionInfoServlet</servlet-name> <jsp-file>/WEB-INF/svnrevision.jsp</jsp-file> </servlet> and mapped as <servlet-mapping> <servlet-name>VersionInfoServlet</servlet-name> <url-pattern>/svnrevision</url-pattern> </servlet-mapping> It worked fine. Then we changed metadata-complete to ""true"", and from now on we receive INFO: Marking servlet VersionInfoServlet as unavailable lip 20, 2012 11:05:36 AM org.apache.catalina.core.StandardWrapperValve invoke SEVERE: Allocate exception for servlet VersionInfoServlet javax.servlet.ServletException: No servlet class has been specified for servlet VersionInfoServlet at org.apache.catalina.core.StandardWrapper.loadServlet(StandardWrapper.java:1130) at org.apache.catalina.core.StandardWrapper.allocate(StandardWrapper.java:857) at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:136) at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:123) at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:168) at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:98) at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:118) at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:407) at org.apache.coyote.ajp.AjpNioProcessor.process(AjpNioProcessor.java:184) at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:585) at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.run(NioEndpoint.java:1653) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110) at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603) at java.lang.Thread.run(Thread.java:722)"	2012-07-20 09:35:23	1342790000	resolved fixed	f9b0182	1344710000	java/org/apache/catalina/startup/ContextConfig.java test/org/apache/catalina/startup/TestContextConfig.java	2:java/org/apache/catalina/startup/ContextConfig.java 134:test/org/apache/catalina/startup/TestContextConfig.java
252	53545	Bug 53545 jsp:forward action to static resources causes IllegalStateException when inside classic custom tag		2012-07-13 07:53:20	1342180000	resolved fixed	5a6b27b	1344680000	java/org/apache/jasper/runtime/PageContextImpl.java test/org/apache/jasper/runtime/TestPageContextImpl.java test/org/apache/tomcat/unittest/tags/Bug53545.java	22:java/org/apache/jasper/runtime/PageContextImpl.java
253	53541	"Bug 53541 Bug in virtual webapp feature. Custom tags badly supported. Error is ""org.apache.jasper.JasperException: The absolute uri: http://java.sun.com/jsp/jstl/core cannot be resolved in either web.xml or the jar files deployed with this application"		2012-07-12 18:16:08	1342130000	resolved fixed	432bd0f	1344630000	java/org/apache/naming/resources/VirtualDirContext.java	368:java/org/apache/naming/resources/VirtualDirContext.java
254	53481	Bug 53481 Support SSL_OP_CIPHER_SERVER_PREFERENCE / SSLHonorCipherOrder		2012-06-28 14:27:30	1340910000	resolved fixed	82e5dce	1344530000	java/org/apache/coyote/http11/Http11AprProtocol.java java/org/apache/tomcat/util/net/AprEndpoint.java	1:java/org/apache/tomcat/util/net/AprEndpoint.java 9:java/org/apache/coyote/http11/Http11AprProtocol.java
255	53641	Bug 53641 Wrong websocket's subprotocol implementation	"According to RFC6455 Section 4.3. the handling of subprotocol requests is not correct. It must be checked for ""Sec-WebSocket-Protocol"" instead of ""Sec-WebSocket-Protocol-Client"" in WebSocketServlet class."	2012-08-02 12:52:08	1343930000	resolved fixed	af45441	1344380000	java/org/apache/catalina/websocket/WebSocketServlet.java	1:java/org/apache/catalina/websocket/WebSocketServlet.java
256	53607	Bug 53607 No message set for PING: TcpPingInterceptor fail with NullPointerException in ChannelData.getDataPackageLength()	"I added data.setMessage(new XByteBuffer(TCP_PING_DATA, false)); to TcpPingInterceptor send ping message function by: protected void sendPingMessage(Member[] members) { if ( members == null || members.length == 0 ) return; ChannelData data = new ChannelData(true);//generates a unique Id data.setAddress(getLocalMember(false)); data.setTimestamp(System.currentTimeMillis()); data.setOptions(getOptionFlag()); data.setMessage(new XByteBuffer(TCP_PING_DATA, false)); try { super.sendMessage(members, data, null); }catch (ChannelException x) { log.warn(""Unable to send TCP ping."",x); } } error also for Tomcat 6 regards fred"	2012-07-26 18:33:54	1343340000	resolved fixed	57b56f2	1343720000	java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java	1:java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java
257	53606	Bug 53606 NullPointerException in TcpPingInterceptor	"start(int) method initializes failureDetector (resp. staticMembers) only if TcpFailureDetector (resp. StaticMembershipInterceptor) was found in channel interceptors stack. Without TcpFailureDetector (resp. StaticMembershipInterceptor), futur calls to sendPing() will fail because failureDetector (resp. staticMembers) wasn't initialized at least to new WeakReference<StaticMembershipInterceptor>(null). Fix: v1) initializes weak references containers: Replace: WeakReference<TcpFailureDetector> failureDetector = null; WeakReference<StaticMembershipInterceptor> staticMembers = null; for: WeakReference<TcpFailureDetector> failureDetector = new WeakReference<TcpFailureDetector>(); WeakReference<StaticMembershipInterceptor> staticMembers = new WeakReference<StaticMembershipInterceptor>(); v2) checks field before dereferencing it: sendPing becomes: protected void sendPing() { if (failureDetector!=null && failureDetector.get()!=null) { //we have a reference to the failure detector //piggy back on that dude failureDetector.get().checkMembers(true); }else { if (staticOnly && staticMembers!=null && staticMembers.get()!=null) { sendPingMessage(staticMembers.get().getMembers()); } else { sendPingMessage(getMembers()); } } } affect also tomcat 6 regards fred arnoud"	2012-07-26 16:15:05	1343330000	resolved fixed	eb9f94e	1343600000	java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java	1:java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java
258	53535	Bug 53535 Out of memory while performing ContextConfig.webConfig		2012-07-11 10:29:10	1342020000	resolved fixed	7db08d3	1343600000	java/org/apache/catalina/startup/ContextConfig.java	1:java/org/apache/catalina/startup/ContextConfig.java
259	53469	Bug 53469 possible bug in Response.normalize(CharChunk cc)	The Response.normalize(CharChunk cc) introduced in 7.0.28 introduced a bug. See Bug ID 53062 The URL that is being encoded is: ../../resources/org.apache.wicket.markup.html.WicketEventReference/wicket-event.js?w:lm=1340711670 which causes a IllegalArgumentException in this method java.lang.IllegalArgumentException at org.apache.catalina.connector.Response.normalize(Response.java:1799) at org.apache.catalina.connector.Response.toAbsolute(Response.java:1732) at org.apache.catalina.connector.Response.encodeURL(Response.java:1242) at org.apache.catalina.connector.ResponseFacade.encodeURL(ResponseFacade.java:406) at org.apache.wicket.protocol.http.WebResponse.encodeURL(WebResponse.java:149) at org.apache.wicket.protocol.http.request.WebRequestCodingStrategy.encode(WebRequestCodingStrategy.java:387) Running the same application in tomcat 7.0.27 and 6.0.18 works without issue	2012-06-26 12:45:09	1340730000	resolved fixed	9a80d06	1343590000	java/org/apache/catalina/connector/Response.java test/org/apache/catalina/connector/TestResponse.java	2:java/org/apache/catalina/connector/Response.java 28:test/org/apache/catalina/connector/TestResponse.java
260	53529	Bug 53529 Call interrupt() after InterruptedException instead interrupted()	In class: org\apache\catalina\tribes\group\GroupChannel.java line 692 org\apache\catalina\tribes\group\interceptors\NonBlockingCoordinator.java line 228 org\apache\catalina\tribes\group\interceptors\TcpPingInterceptor.java line 173 org\apache\catalina\tribes\membership\McastServiceImpl.java line 542 org\apache\juli\AsyncFileHandler.java line 124 line 146 org\apache\tomcat\util\net\AprEndpoint.java line 640 org\apache\tomcat\util\net\NioBlockingSelector.java line 112 line 177 org\apache\tomcat\util\threads\ThreadPoolExecutor.java line 187 Affect 7.0.29 (and previous release) but affect also Tomcat 6.	2012-07-10 11:27:42	1341930000	resolved fixed	3ea8285	1343430000	java/org/apache/catalina/tribes/group/GroupChannel.java java/org/apache/catalina/tribes/group/interceptors/NonBlockingCoordinator.java java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java java/org/apache/catalina/tribes/membership/McastServiceImpl.java java/org/apache/juli/AsyncFileHandler.java java/org/apache/tomcat/util/net/AprEndpoint.java java/org/apache/tomcat/util/net/NioBlockingSelector.java java/org/apache/tomcat/util/threads/ThreadPoolExecutor.java	1:java/org/apache/catalina/tribes/membership/McastServiceImpl.java 2:java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java 3:java/org/apache/catalina/tribes/group/GroupChannel.java 4:java/org/apache/tomcat/util/net/NioBlockingSelector.java 5:java/org/apache/tomcat/util/net/AprEndpoint.java 7:java/org/apache/catalina/tribes/group/interceptors/NonBlockingCoordinator.java 15:java/org/apache/juli/AsyncFileHandler.java 82:java/org/apache/tomcat/util/threads/ThreadPoolExecutor.java
261	53526	Bug 53526 .ConnectionPool.terminateTransaction unsafe == check of Boolean	"The method ConnectionPool.terminateTransaction(PooledConnection con) uses == to check the value of a Boolean, viz: if (con.getPoolProperties().getDefaultAutoCommit()==Boolean.FALSE) { This is not 100% safe - if the user sets the property as follows: String value; // e.g. derived from property file ... setDefaultAutoCommit(new Boolean(value)); then the condition will never be true, even if value=""false"". Although it is better to use Boolean.valueOf(value), which would not have the same problem, the code ought to work regardless."	2012-07-09 20:08:39	1341880000	resolved fixed	eac6366	1341930000	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java	1:modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java
262	53523	Bug 53523 rollbackOnReturn/commitOnReturn does not work without defaultAutoCommit=false	"Hi, The properties rollbackOnReturn and commitOnReturn, which are critical for cleaning up connections after they are used and returned to the pool, does not work when the defaultAutoCommit property is not set or when it is set to true. The code segment at ConnectionPool class has this, protected boolean terminateTransaction(PooledConnection con) { try { if (con.getPoolProperties().getDefaultAutoCommit()==Boolean.FALSE) { .... The full logic is wrapped in that first if statement, and as I see, that is not correct. Because, the actual default auto commit value when we don't set this property can either be autoCommit true or false, which depends on the database driver. And also, even when we have a default setting provided, the user has the freedom to change the autoCommit flag to either true or false at the beginning when they get the connection from the pool. So we should not be reading the pool properties in this place, but just check the current live connection's autoCommit value and act accordingly. So I suppose the fix should be to simply remove the outer if statement. Cheers, Anjana."	2012-07-09 11:21:38	1341850000	resolved wontfix	f54bb45	1341860000	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolConfiguration.java	3:modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolConfiguration.java
263	53513	Bug 53513 Race condition / out of order operation in session replication at node startup	"My configuration: 2 nodes running Tomcat 7.0.26 Using a custom session manager, which extends the DeltaManager My startInternal() method first calls super.startInternal(), then performs a few additional initializations. I reviewed the code of DeltaManager.startInternal(), and it calls getAllClusterSessions() which in turn calls waitForSendAllSessions(), which requires either getStateTransfered() to return true, or a timeout. So by this, I should be able to trust that as the second node starts, the initial sync up of all session data from the first node has completed prior to the startInternal() method exiting (and thus prior to my initializations). This is, however, not the case! I can confirm this by repeatedly logging the value of findSessions().length during my inializations, and see that number going up! There appears to be a race condition between the processing of the message containing the actual session data & the ""transfer complete"" message. After tracing this through a little further, I see the stateTransfered is set to true in the handleALL_SESSION_TRANSFERCOMPLETE() callback method. And that callback is being called PRIOR to the session data itself even being received! Here is the debug logging output (slightly scrubbed) which shows this out of order messaging: Jul 5, 2012 4:20:41 PM org.apache.catalina.ha.session.DeltaManager getAllClusterSessions INFO: Manager [wwwtest#], requesting session state from org.apache.catalina.tribes.membership.MemberImpl[...]. This operation will timeout if no session state has been received within 60 seconds. Jul 5, 2012 4:20:41 PM org.apache.catalina.ha.session.DeltaManager messageReceived FINE: Manager [wwwtest#]: Received SessionMessage of type=(SESSION-STATE-TRANSFERED) from [org.apache.catalina.tribes.membership.MemberImpl[...] Jul 5, 2012 4:20:41 PM org.apache.catalina.ha.session.DeltaManager handleALL_SESSION_TRANSFERCOMPLETE FINE: Manager [wwwtest#] received from node [[B@6789b939:4,000] session state transfered. Jul 5, 2012 4:20:41 PM org.apache.catalina.ha.session.DeltaManager messageReceived FINE: Manager [wwwtest#]: Received SessionMessage of type=(ALL-SESSION-DATA) from [org.apache.catalina.tribes.membership.MemberImpl[...] Jul 5, 2012 4:20:41 PM org.apache.catalina.ha.session.DeltaManager handleALL_SESSION_DATA FINE: Manager [wwwtest#]: received session state data"	2012-07-05 21:56:22	1341540000	resolved fixed	4c03dff	1341830000	java/org/apache/catalina/ha/tcp/SimpleTcpCluster.java	7:java/org/apache/catalina/ha/tcp/SimpleTcpCluster.java
264	53498	Bug 53498 Atomicity violation bugs because of misusing concurrent collections		2012-07-02 21:19:45	1341280000	resolved fixed	4aef8e3	1341440000	java/org/apache/catalina/core/ApplicationContext.java java/org/apache/catalina/ha/context/ReplicatedContext.java	7:java/org/apache/catalina/core/ApplicationContext.java 110:java/org/apache/catalina/ha/context/ReplicatedContext.java
265	45995	Bug 45995 RFE - MIME type extension not case sensitive	"Hi, On the dev-tomcat list I described in the topic ""Byte Serving and PDFs with the DefaultServlet"" an issue that I had with Tomcat to serve PDFs. Analysing the answers I could find that the matter was related to the case of the file extension. Today Tomcat is case sensitive for MIME type extensions. So the solution for me was enter two MIME specifications on the web.xml file. One is for ""pdf"" and another one for ""PDF"". This way I would like to ask for and request for enhancement to make Tomcat be able to, due a setup on configuration file, consider or not case for MIME type extensions. Regards, Vitor"	2008-10-13 04:32:38	1223890000	resolved fixed	f8e173b	1341220000	java/org/apache/catalina/core/StandardContext.java	1:java/org/apache/catalina/core/StandardContext.java
266	52135	Bug 52135 Global error page is not handled	"The new Servlet 3.0 global error page <error-page> <location>/error.jsp</location> </error-page> is not handled in Tomcat 7. On Glassfish 3 for example, it works fine."	2011-11-04 14:15:58	1320430000	resolved fixed	6213b38	1341060000	java/org/apache/catalina/core/StandardContext.java java/org/apache/catalina/core/StandardHostValve.java java/org/apache/catalina/deploy/ErrorPage.java test/org/apache/catalina/core/TestStandardHostValve.java	3:java/org/apache/catalina/core/StandardContext.java 4:java/org/apache/catalina/deploy/ErrorPage.java 6:java/org/apache/catalina/core/StandardHostValve.java
267	53467	Bug 53467 7.0.28 will no longer accept our jsp filenames		2012-06-25 21:56:46	1340680000	resolved fixed	4de4325	1340820000	java/org/apache/catalina/core/ApplicationContext.java test/org/apache/catalina/core/TestApplicationContext.java	17:java/org/apache/catalina/core/ApplicationContext.java 297:test/org/apache/catalina/core/TestApplicationContext.java
